gguzmanarciso, 0, 2020-10-29 22:05:01, RT @gualestrit: Tras resultados after hours:$AAPL      -4.7%  $AMZN    -1.2%$GOOG   +5.7%$FB         +0.3%$TWTR  -14.4%$SBUX     -1…, 
JonDonJuan, 0, 2020-10-29 22:04:25, Apple falls as strong iPad and Mac sales don't make up for iPhone decline...#CNBC #Tech https://t.co/O5N9OwHTRy, 
newsfilterio, 0, 2020-10-29 22:03:57, U.S. Tech Falls on Results; Asia Stocks Look Mixed: Markets Wrap $PRU $GOOGL $FB $AMZN $AAPL https://t.co/Fr8dCn5zOD, 
GrindtoGloryy, 0, 2020-10-29 22:03:50, RT @Stocktwits: Incase you forgot…    Facebook Apple Amazon and Google report earnings after the close.  $FB +5.4%  $AAPL +4.7%  $…, 
SteinCapital, 1, 2020-10-29 22:03:49, $AAPL HOW LONG BEFORE A RECOVERY I THINK IM SCREWED HERE, 
fotopak, 0, 2020-10-29 22:03:47, RT @CNBCnow: Apple falls after-hours as strong iPad and Mac sales fail to make up for iPhone decline https://t.co/TRuNZ6silO https://t.co/J…, 
tonyrichards4, 0, 2020-10-29 22:03:47, $AAPL - Apple EPS beats by $0.03 beats on revenue https://t.co/GZjGPq47XD, 
VTMtrading, 0, 2020-10-29 22:03:25, RT @LiveSquawk: $AAPL | Apple Shares Fall After Hours As Strong iPad And Mac Sales Fail To Make Up For iPhone Decline - CNBChttps://t.co/O…, 
dailydirtnap, 17, 2020-10-29 22:03:23, If Biden wins look for a big special dividend from AAPL https://t.co/XkepXnsCh0, 
SuperDuperInvst, 2, 2020-10-29 22:03:04, @s_m_a_sh_1 @Darci__Anne I would wait a few weeks to buy $AAPL unless you are buying to hold for 1-2 yrs imo, 
MarcoDaCostaFX, 0, 2020-10-29 22:03:01, RT @Investingcom: *APPLE SAYS WILL NOT ISSUE REVENUE GUIDANCE FOR Q1 - CONF CALL$AAPL, 
Inversorculo, 0, 2020-10-29 22:03:01, RT @gualestrit: Tras resultados after hours:$AAPL      -4.7%  $AMZN    -1.2%$GOOG   +5.7%$FB         +0.3%$TWTR  -14.4%$SBUX     -1…, 
srn50, 0, 2020-10-29 22:02:38, Ridiculous $AAPL, 
DammitJean, 0, 2020-10-29 22:02:33, @tumtonks Used to think that.Until I saw:  It is/was the default symbol on every major stock platform’s empty s… https://t.co/P9BOBlMfFo, 
VIX2022, 0, 2020-10-29 22:02:30, RT @TheChartress: Megacaps $AAPL $AMZN don’t deliver perfection $GOOGL great $FB okay &amp; then ... there’s TWTR ... -15% ... Friday could b…, 
lukasbradley, 0, 2020-10-29 22:02:21, RT @charliebilello: Apple revenue was up 1% over the past year. Its stock is up 92% in the past year. $AAPLData via @ycharts https://t.co…, 
GKesarios, 4, 2020-10-29 22:02:20, When you trade at a 40 multiple you should grow at around 20% otherwise you will go down by at least 20% $AAPL, 
9Joe9, 0, 2020-10-29 22:02:06, RT @WaltLightShed: Apple spent more on R&amp;D this quarter than it did on SG&amp;A. That's the first time that ever happened in any quarter. $AAPL, 
DPitt83, 1, 2020-10-29 22:02:03, knowing that the brand will make them money anyway means #APPLE idiots will continue to buy it maybe. #AppleEvent… https://t.co/dYWvb4mRwV, 
ToniPugaFacal, 0, 2020-10-29 22:02:03, RT @MadMraket: WE MUST make decisionwhich stks we want to OWN very LT !!Have Confidence in LT potentials For me U know by now for a f…, 
fibtechnician, 1, 2020-10-29 22:02:03, Watching every tick is a waste of time. You may get into a trade out of boredom. You may close out the winning tr… https://t.co/DMUh8VKeXi, 
72guard, 1, 2020-10-29 22:02:01, @realpristinecap AMZN and AAPL perfect example-i'm in about 1/3 at 3300 in AMZN looking to aggressively add on any… https://t.co/37loNxbL0q, 
AJBrumley78, 0, 2020-10-29 22:01:53, Apple In 5 Charts @themotleyfool #stocks $AAPL https://t.co/aC5Bf7bOgv, 
passthebeano, 5, 2020-10-29 22:01:43, Probably nothing...$AAPL $TSLA $TSLAQ https://t.co/K9MRDUPcdK, 
asymco, 0, 2020-10-29 22:01:41, RT @WaltLightShed: $AAPL services subscriber net adds at 35 million for 3rd qtr in a row. With 585 million subs hitting the 600 million EO…, 
CompassAMG, 0, 2020-10-29 22:01:31, RT @TheStreet: Apple Tops Q4 Earnings Forecast But iPhone Revenues Miss; Apple Declines To Give Current Quarter Guidancehttps://t.co/4RLbW…, 
nmaxc10, 1, 2020-10-29 22:01:30, @dontberude09 time to buy some aapl. :), 
asymco, 0, 2020-10-29 22:01:28, RT @AAPLTree: Luca - Wearables now size of Fortune 130 company. $AAPL, 
NiikoTheChef, 0, 2020-10-29 22:01:26, RT @Investingcom: *APPLE SAYS WILL NOT ISSUE REVENUE GUIDANCE FOR Q1 - CONF CALL$AAPL, 
MizureX5, 2, 2020-10-29 22:01:25, Apple Reports Fourth Quarter Results https://t.co/4T80KAtQEZ #Apple $AAPL #Q4 #Stocks #ETFs #Dividends #Shares… https://t.co/SPi0nz1dXu, 
ampressman, 3, 2020-10-29 22:01:19, Apple says holiday quarter sales for iPhone will be just above last year all other products will grow double digit… https://t.co/Fu9dbYSjlN, 
shaleington, 4, 2020-10-29 22:01:13, @Fxhedgers $AAPL is going to be a flat growth dividend name. And that it., 
s_m_a_sh_1, 0, 2020-10-29 22:01:03, @Darci__Anne @SuperDuperInvst SDI is Aapl a good trade at this range or do you think it’s got further to drop tomor… https://t.co/9hYI3eUzD1, 
Investingcom, 67, 2020-10-29 22:01:02, *APPLE SAYS WILL NOT ISSUE REVENUE GUIDANCE FOR Q1 - CONF CALL$AAPL, 
chiumeister, 0, 2020-10-29 22:00:44, $AAPL as low as 108.79 right after providing about 100 billion 1Q21 rev estimate@Tim_cook answered @MorganStanley… https://t.co/Sf5ZKYBzq7, 
TechSlashed, 0, 2020-10-29 22:00:39, Techmeme: Apple reports FY 2020 revenue of $274.5B up 5.5% YoY from $260.2B in 2019 of which $220.7B came from pr… https://t.co/jcsXTPSY1M, 
ZaqsTech, 0, 2020-10-29 22:00:30, Apple falls as strong iPad and Mac sales don't make up for iPhone decline https://t.co/9XghC6PfBA, 
CryptoParadyme, 5, 2020-10-29 22:00:20, Looks like aapl gap fill meme will come true. sad. https://t.co/ElUCNut0A4, 
betterjobsearch, 0, 2020-10-29 22:00:08, RT @BizNewsCentral: A HUGE EARNINGS DAY!!!#finance #financenews #stocks #stockmarket #business #businessnews #economics #economicnews #we…, 
lucasm0321, 0, 2020-10-29 22:00:08, RT @appleinsider: Apple will launch the #AppleOne subscription bundle on October 30 with Fitness+ launching later in the quarter accordin…, 
Jbuehler777, 0, 2020-10-29 22:00:05, RT @BannerView: $AMZN $AAPL $FB $GOOG and $MSFT have nearly $600 billion combined in cash and equivalents hidden between their couch cus…, 
blogsofstuff, 1, 2020-10-29 21:59:53, $aapl needs to announce a large $btc purchase pronto., 
GMFranco19, 0, 2020-10-29 21:59:48, RT @AppleTerminal: BREAKING NEWS:@Apple's service bundle Apple One will launch tomorrow Friday October 30th.#Apple #AppleNews $AAPL…, 
BearGringo, 5, 2020-10-29 21:59:21, @Apple $AAPL has become eco-friendly by not including headphones and chargers with iPhone 12 . They just forgot to… https://t.co/njJqnzZbQr, 
Pennywinning7, 0, 2020-10-29 21:59:18, RT @smartertrader: Aapl pulls guide. Last time they pulled iPhone guide it imploded, 
ooohhh_billy, 0, 2020-10-29 21:59:18, RT @InvestorVenture: RT Pure Manipulation. They drop the $SPAQ $FSR Equity down Too Devalue the Warrants. Then accumulate the warrants at…, 
Path_Trading, 0, 2020-10-29 21:59:13, Apple - How we determined our earnings levels &gt;&gt;&gt; https://t.co/KcoOpjj0du#AAPL #Apple https://t.co/0fVOWKAQed, 
maxma2019, 0, 2020-10-29 21:59:01, @psk2329 He better make foldable phones soon. $aapl, 
Sanostro, 0, 2020-10-29 21:59:00, RT @CitronResearch: $PTON hell of a run great product at the right time but don't count out $AAPL.  THIS WEEK Apple patents are compellin…, 
Real_KyleJames, 0, 2020-10-29 21:58:47, how $aapl gonna grow for the past 5 years then take a dump when I invest I want answers, 
BlaineKorcel, 3, 2020-10-29 21:58:26, Oh $AAPL.  This one is so oversold it’s silly.  Almost a no brainer to add here.  I bet tomorrow it roars higher.… https://t.co/JGPEyrVeXl, 
breadboxalerts, 0, 2020-10-29 21:58:22, Huge move on $PINS on the back of their ER beat. Our team called it out last week when it was below $50 in our prem… https://t.co/N68ZHB8mS8, 
AlexDelarge6553, 1, 2020-10-29 21:58:21, @yorikgarden @kyyllleeeerrrrr IM LONG IN IT $AAPL HAS DONE ME VERY GOOD, 
EconomPic, 0, 2020-10-29 21:58:20, @nomadcat @Badpak 2015: 8% earnings carry2020: 3% earnings carry2015: cheap to the market = multiple expansion i… https://t.co/WWhrPLmiXh, 
breadboxalerts, 1, 2020-10-29 21:58:19, Day In Review - 10/28 &amp; 10/29Get 50% off your 1st month membership or check out our weekly trial for just $5… https://t.co/hTclVeArbw, 
sxsxsx_23, 0, 2020-10-29 21:58:18, RT @CNBCnow: Apple falls after-hours as strong iPad and Mac sales fail to make up for iPhone decline https://t.co/TRuNZ6silO https://t.co/J…, 
ooohhh_billy, 0, 2020-10-29 21:58:16, RT @InvestorVenture: $SPAQ IS BEING ARTIFICIALLY HELD HERE BY SHORTS!$FSR $SPAQ $HYLN $SHLL $TSLA $NKLA $GP $DPHC $RIDE $WKHS $SOLO $AYRO…, 
morganefitz, 0, 2020-10-29 21:58:13, It’s all about services and $AAPL services business is minuscule https://t.co/gL8e2AzvVh, 
harunoz, 0, 2020-10-29 21:58:03, As I said $aapl will close gap ($96 - 7/30/2020) one before going up again !!!, 
IliketotweettoU, 1, 2020-10-29 21:57:56, It's Over. Pack Your Bags &amp; Go Home.$aapl $amzn $abbv $ba $bhc $brk $crm $cmg $dis $ge $hlf $iep $jnj $ko $ibm… https://t.co/NEYXq6F2Hi, 
TheMartinirita, 1, 2020-10-29 21:57:53, $AAPL  earnings call LIVE: "Supply constrained on Mac iPad watches", 
MarcoDaCostaFX, 0, 2020-10-29 21:57:47, RT @psk2329: Apple CEO attributes China sales plunge to iPhone 12 delay; Apple One services bundle launches tomorrow $AAPL, 
DreamTrader8, 0, 2020-10-29 21:57:37, $PINS Was killed again by DT team same as $SNAP. Our alerts paid well with proper planning &amp; continuous follow ups… https://t.co/kkMIodgYZ7, 
jsbuckster, 0, 2020-10-29 21:57:35, AAPL   still a ways to go lower...., 
stocktrader5550, 0, 2020-10-29 21:57:27, 80k+ membersDo join=&gt;https://t.co/xnGKcyuuL1 one of the largest stocks and options trading communities with real… https://t.co/7mYIeiFv6e, 
newsubscriber, 0, 2020-10-29 21:57:27, RT @LiveSquawk: $AAPL | Apple Shares Fall After Hours As Strong iPad And Mac Sales Fail To Make Up For iPhone Decline - CNBChttps://t.co/O…, 
ChrisGEllis, 0, 2020-10-29 21:57:17, $AAPL - Google's Cloud Business Has Already Beaten 2019 Growth https://t.co/MAK02Z4DpL, 
BitGarher, 0, 2020-10-29 21:57:17, $AAPL - Google's Cloud Business Has Already Beaten 2019 Growth https://t.co/WdJBJlx6v0, 
MarcoDaCostaFX, 0, 2020-10-29 21:57:16, RT @psk2329: can we ask Tim Apple for the split back? $AAPL, 
VisualStockRSRC, 0, 2020-10-29 21:57:13, $AAPL - Google's Cloud Business Has Already Beaten 2019 Growth https://t.co/s1wET7pAzi, 
iamtito_, 0, 2020-10-29 21:57:06, $AAPL - Google's Cloud Business Has Already Beaten 2019 Growth https://t.co/3CWH7EsTuc, 
NextThesis, 0, 2020-10-29 21:57:02, RT @JohnStCapital: Between $AAPL $AMZN $FB $GOOGL &amp; $MSFT they generated $265.7B in 3Q revenue &amp; $52.0B in 3Q NI; annualized at $1.06T / $2…, 
jonogg, 0, 2020-10-29 21:57:01, $$AAPL I have not checked this math but is an interesting and revealing take for a company this mature and with the… https://t.co/3L57OPm3hk, 
realpristinecap, 2, 2020-10-29 21:56:48, $FB better growth than $AAPL... but daily active users and monthly active users declined in Q3 from Q2 https://t.co/8yHzxpNiAv, 
technosucks, 2, 2020-10-29 21:56:29, Tim Cook dodges antitrust question on the $AAPL conference call., 
BizNewsCentral, 0, 2020-10-29 21:56:29, A HUGE EARNINGS DAY!!!#finance #financenews #stocks #stockmarket #business #businessnews #economics #economicnews… https://t.co/Md1TQ4Y3Op, 
AndersChiTown, 2, 2020-10-29 21:56:12, @no_pullbacks $AAPL's evil short selling rigged algos ruined the day..., 
goasiskevin, 0, 2020-10-29 21:56:12, RT @CNBCnow: EARNINGS: Apple Q4 EPS $0.73 vs. $0.70 Est.; Q4 Revs. $64.7B vs. $63.70B Est. • $AAPLhttps://t.co/8wb0dukNel https://t.co/ZJm…, 
OptionsR_Me, 0, 2020-10-29 21:55:49, $DJIA $SPX $NASDAQ  $FAANNG ( $FB $AMAZN $AAPL $NFLX $NVDA $GOOGL)$MAGA ( $MSFT $AMZN $GOOGL $AAPL) #MAGA… https://t.co/vWe1tu3SQb, 
Joe_FoxNM, 0, 2020-10-29 21:55:31, RT @kerberos007: ZH - AAPL Plunges After iPhone Sales Miss China Revenues Plummet Lack Of ForecastTim Cook is not happy.- where is th…, 
rein_mcfish09, 0, 2020-10-29 21:55:24, RT @businessinsider: The Big 4 tech companies — Amazon Apple Facebook and Google — blew past Wall Street estimates in their latest-quart…, 
Sanostro, 1, 2020-10-29 21:55:19, $AAPL can soon buy a country move headquarters there and pay even less tax... https://t.co/rcHq6H6GRI, 
DhariInv, 0, 2020-10-29 21:55:05, RT @LiveSquawk: $AAPL | Apple Shares Fall After Hours As Strong iPad And Mac Sales Fail To Make Up For iPhone Decline - CNBChttps://t.co/O…, 
RightAlerts, 2, 2020-10-29 21:55:00, $gild $shll $vxrt $msft $aal $brtxq $pins $srne $dkng $opti $boxl $nkla $lca $fb $rkt $gme $snap $wkhs $sunw $xspa… https://t.co/IM0XSrfQT0, 
YCalenge, 0, 2020-10-29 21:54:52, Has the $AAPL buyback desk turn short ?, 
CellarPolitics, 0, 2020-10-29 21:54:51, RT @chigrl: what a difference a day makes (even energy is green)...AAPL AMZN and GOOG better pull it out after hours https://t.co/mKQJZ3M…, 
BannerView, 3, 2020-10-29 21:54:44, $AMZN $AAPL $FB $GOOG and $MSFT have nearly $600 billion combined in cash and equivalents hidden between their couch cushions., 
subach, 0, 2020-10-29 21:54:41, $SPX $QQQ How much of a gamma implosion do we get tomorrow after Softbank and Robinhood Yolo'ers panic sell their O… https://t.co/GU6ftMlrw3, 
Spartantrader7, 1, 2020-10-29 21:54:34, If you are selling $aapl due to lack of guidance not sure that’s the best decision considering the new phone sales are going to be huge., 
shaolintrader88, 0, 2020-10-29 21:54:24, Remember $aapl has the ascending SL it's breaking in AH..., 
Moorewealthal, 0, 2020-10-29 21:54:14, RT @charliebilello: Apple revenue was up 1% over the past year. Its stock is up 92% in the past year. $AAPLData via @ycharts https://t.co…, 
tejas_rd, 0, 2020-10-29 21:54:13, RT @JohnStCapital: Between $AAPL $AMZN $FB $GOOGL &amp; $MSFT they generated $265.7B in 3Q revenue &amp; $52.0B in 3Q NI; annualized at $1.06T / $2…, 
Eustace2theBag, 0, 2020-10-29 21:53:54, For those who are long on $aapl . You have absolutely nothing to worry. Apple will be thriving next year and the ye… https://t.co/sWYBymybQ2, 
commandenteSD, 0, 2020-10-29 21:53:52, RT @LiveSquawk: $AAPL | Apple Shares Fall After Hours As Strong iPad And Mac Sales Fail To Make Up For iPhone Decline - CNBChttps://t.co/O…, 
MurrellHarvey, 0, 2020-10-29 21:53:50, RT @AppleTerminal: BREAKING NEWS:@Apple's service bundle Apple One will launch tomorrow Friday October 30th.#Apple #AppleNews $AAPL…, 
GayleJo09090587, 0, 2020-10-29 21:53:33, @vxx46 so twtr &amp; aapl r getting crushed after earnings; amzn is not lighting the world on fire either... wonder wha… https://t.co/RQm6pyI0zw, 
delbz88, 0, 2020-10-29 21:53:17, RT @charliebilello: Apple revenue was up 1% over the past year. Its stock is up 92% in the past year. $AAPLData via @ycharts https://t.co…, 
ChrisGEllis, 0, 2020-10-29 21:53:09, $AAPL - Apple's Sales Rise in Pandemic but Pressure Remains for Breakout Holiday Season -- Update https://t.co/yVUgWXICU9, 
BitGarher, 0, 2020-10-29 21:53:09, $AAPL - Apple's Sales Rise in Pandemic but Pressure Remains for Breakout Holiday Season -- Update https://t.co/k3uPSDjlTt, 
VisualStockRSRC, 0, 2020-10-29 21:53:05, $AAPL - Apple's Sales Rise in Pandemic but Pressure Remains for Breakout Holiday Season -- Update https://t.co/L2UXfmlWm8, 
iamtito_, 0, 2020-10-29 21:53:03, $AAPL - Apple's Sales Rise in Pandemic but Pressure Remains for Breakout Holiday Season -- Update https://t.co/PbgnaamYuq, 
TheChartress, 26, 2020-10-29 21:52:52, Megacaps $AAPL $AMZN don’t deliver perfection $GOOGL great $FB okay &amp; then ... there’s TWTR ... -15% ... Friday could be interesting, 
capitanwhatafak, 0, 2020-10-29 21:52:48, RT @DeItaone: APPLE INC SAYS WILL NOT ISSUE REVENUE GUIDANCE FOR Q1 - CONF CALL$AAPL, 
RealYCruz1, 0, 2020-10-29 21:52:17, RT @zerohedge: AAPL Plunges After iPhone Sales Miss China Revenues Plummet Lack Of Forecast https://t.co/RwRNTrbnsG, 
XwestwestX, 0, 2020-10-29 21:52:07, RT @LiveSquawk: $AAPL | Apple Shares Fall After Hours As Strong iPad And Mac Sales Fail To Make Up For iPhone Decline - CNBChttps://t.co/O…, 
NickVRamos, 1, 2020-10-29 21:52:01, The analyst was like uh "ok". Terrible answer because Tim Cooks knows the stimulus is gone and that was a huge boos… https://t.co/POYXV9WcFT, 
RDalbec, 0, 2020-10-29 21:52:00, @SuperDuperInvst $AAPL is at $109 AH seems like a pretty good NT/LT buy at this level do you agree?, 
Miz_NickiMinaj, 1, 2020-10-29 21:51:58, All these stocks beat and they fucking flop down. Fuck this bullshit!!!$AMZN $FB $GOOG $AAPL $SHOP, 
cesarlafuente20, 0, 2020-10-29 21:51:38, RT @LiveSquawk: $AAPL | Apple Shares Fall After Hours As Strong iPad And Mac Sales Fail To Make Up For iPhone Decline - CNBChttps://t.co/O…, 
carlosrudriguez, 0, 2020-10-29 21:51:35, RT @CNBCFastMoney: As tech earnings roll in after a brutal few days is there a chance they could help improve the market mood? Tony Dwyer…, 
BillSPACman, 0, 2020-10-29 21:51:21, RT @TikTokInvestors: Gen Z is catching on $AAPL. May need to change things up to hit those consensus figures. https://t.co/8QKUb7sTJo, 
colin_do, 0, 2020-10-29 21:51:10, @psk2329 I don’t get it. $aapl launches iphone the same time each year (October). I think the sales plunge was due to the ugly notch., 
AEHarshada, 0, 2020-10-29 21:51:05, RT @CNBCnow: Apple falls after-hours as strong iPad and Mac sales fail to make up for iPhone decline https://t.co/TRuNZ6silO https://t.co/J…, 
qvantius, 0, 2020-10-29 21:51:03, RT @charliebilello: Apple revenue was up 1% over the past year. Its stock is up 92% in the past year. $AAPLData via @ycharts https://t.co…, 
CsneakerO, 0, 2020-10-29 21:50:56, What a journey today with $AAPL rode calls to a nice profit sold all but 1 runner and bought a put to hedge for t… https://t.co/GvmVCLMBL2, 
NickVRamos, 2, 2020-10-29 21:50:49, Tim Cook just dodged the analyst's stimulus check boost question. Basically he said prior to September there was do… https://t.co/T7wRjNnI3A, 
DavidMe54809981, 3, 2020-10-29 21:50:48, @CNBC God forbid $AAPL repatriates and reinvests all of those global profits in the USA. Imagine how many jobs we c… https://t.co/CiGNChTPia, 
johnpagnotta, 0, 2020-10-29 21:50:39, RT @CNBCFastMoney: As tech earnings roll in after a brutal few days is there a chance they could help improve the market mood? Tony Dwyer…, 
investdojo, 0, 2020-10-29 21:50:36, RT @charliebilello: Apple Revenue (Billions)2020(est): 2732019: 2682018: 2662017: 2292016: 2162015: 2342014: 1832013: 1712012: 157…, 
SimbasStocks, 0, 2020-10-29 21:50:30, RT @LiveSquawk: $AAPL | Apple Shares Fall After Hours As Strong iPad And Mac Sales Fail To Make Up For iPhone Decline - CNBChttps://t.co/O…, 
mr_pumpadump, 0, 2020-10-29 21:50:23, $EV $SAP $XLNX $BABA $OSTK $AAPL $ICLN $HTZ $BTC on the watchlist today.. https://t.co/yhpoYE3GiQ, 
LiveSquawk, 27, 2020-10-29 21:50:19, $AAPL | Apple Shares Fall After Hours As Strong iPad And Mac Sales Fail To Make Up For iPhone Decline - CNBChttps://t.co/OqJ9OKtaPj, 
AppleEducate, 0, 2020-10-29 21:50:14, RT @AppleTerminal: News:CEO @Tim_Cook says @Apple has "a few more exciting things in store" for 2020; rumors point to a November 17th #Ap…, 
ThePitBoss16, 5, 2020-10-29 21:50:12, Apple No Forward Guidance and #iPhone Sales Disappointing Investors $AAPL $SPX $DJIA $QQQ $ES_F… https://t.co/qllrw1m8NM, 
fx_maeaka, 0, 2020-10-29 21:50:07, RT @CNBCnow: Apple falls after-hours as strong iPad and Mac sales fail to make up for iPhone decline https://t.co/TRuNZ6silO https://t.co/J…, 
ClayTraderChart, 0, 2020-10-29 21:50:05, VIDEO - $AAPL Stock Technical Analysis - 10-29-2020 - watch here: https://t.co/P5LLCo5rHR #stock #stocks #stocktrading, 
jsn1063, 0, 2020-10-29 21:50:00, RT @EliteOptions2: $SPX back through 3300 now at 3315..it still needs through 3337.. if $AAPL $AMZN earnings are positive we can see the m…, 
DustyTradesMD, 1, 2020-10-29 21:49:53, $AAPL &lt; $110 per seems like a great long-term buy no?, 
FuseGlitch, 0, 2020-10-29 21:49:38, RT @AppleTerminal: News:CEO @Tim_Cook says @Apple has "a few more exciting things in store" for 2020; rumors point to a November 17th #Ap…, 
ani1225, 0, 2020-10-29 21:49:37, RT @LiveSquawk: $AAPL | Apple Q4 20 Earnings Results:- EPS: $0.73 (Estimate: $0.70)- Revenue: $64.7B (Estimate: $63.47B)- China Revenue…, 
FinancialMovers, 1, 2020-10-29 21:49:34, A beautiful PEG made by $SAM last week. It's been showing good relative strength in a weak market and signals MAJ… https://t.co/FyZEIaBcgR, 
AppleRTweet, 0, 2020-10-29 21:49:30, RT @ClockworkAlerts: #NASDAQ | #Apple Inc. $AAPL Last trading @$108.98 down -$2.36 / -2.11% per share today maintain shorts..., 
pjl001, 1, 2020-10-29 21:49:30, $AAPL - Apple EPS beats by $0.03 beats on revenue https://t.co/KkMPwoQto2 Great Dividend Stock BUY AAPL !, 
AmandaAgatiPNC, 4, 2020-10-29 21:49:23, $AAPL really showcasing the #stayathome trade is much more focused on software and internet co’s than just mega cap… https://t.co/m3jO5BXSRg, 
kdhurls19, 0, 2020-10-29 21:49:22, RT @JohnStCapital: Between $AAPL $AMZN $FB $GOOGL &amp; $MSFT they generated $265.7B in 3Q revenue &amp; $52.0B in 3Q NI; annualized at $1.06T / $2…, 
SwingTader, 0, 2020-10-29 21:49:22, $CARR $NVDA $DXCM $WST $PYPL $AMD  $AMZN $FDX $ROL $AAPL $SNPS $NFLX  $EBAY   Premium option forex Stock signal… https://t.co/BsZPbQPySY, 
858silver, 1, 2020-10-29 21:49:11, @CyberDog2 No love for $AAPL, 
EllleDe, 0, 2020-10-29 21:49:09, RT @DeItaone: APPLE INC SAYS WILL NOT ISSUE REVENUE GUIDANCE FOR Q1 - CONF CALL$AAPL, 
GonzaloSykora, 0, 2020-10-29 21:49:07, RT @DeItaone: APPLE INC SAYS WILL NOT ISSUE REVENUE GUIDANCE FOR Q1 - CONF CALL$AAPL, 
MacHashNews, 0, 2020-10-29 21:49:04, Lower air quality in China may mean a surge in iPhone 12 production https://t.co/mGV6TUct1V $AAPL https://t.co/n5rZ6Jy2RP, 
mediasentiment, 0, 2020-10-29 21:49:00, $AAPL  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 639, 
J_Smo0ve247, 0, 2020-10-29 21:49:00, Damn $aapl you just fucked me upp bad, 
NiikoTheChef, 0, 2020-10-29 21:48:54, RT @StockMKTNewz: Stocks making the biggest moves in today's after-hours tradingGainers: Alphabet $GOOG Mohawk $MHK Zendesk $ZEN $TRUP $P…, 
300by250, 1, 2020-10-29 21:48:53, What the fuck $AAPL, 
BNF75, 0, 2020-10-29 21:48:53, #Apple Inc’s announcement Thursday that iPhone sales were weaker than expected sent shares $AAPL down 5.3%The… https://t.co/mDW3wJ8CGM, 
trader_paola, 0, 2020-10-29 21:48:51, RT @JohnStCapital: Between $AAPL $AMZN $FB $GOOGL &amp; $MSFT they generated $265.7B in 3Q revenue &amp; $52.0B in 3Q NI; annualized at $1.06T / $2…, 
ansgarjohn, 0, 2020-10-29 21:48:48, @scheplick @TrumpHands_ Return of Capital $aapl, 
gossipeconomist, 0, 2020-10-29 21:48:46, RT @DeItaone: APPLE INC SAYS WILL NOT ISSUE REVENUE GUIDANCE FOR Q1 - CONF CALL$AAPL, 
StockMKTNewz, 8, 2020-10-29 21:48:41, Stocks making the biggest moves in today's after-hours tradingGainers: Alphabet $GOOG Mohawk $MHK Zendesk $ZEN… https://t.co/uisDerg34O, 
psk2329, 42, 2020-10-29 21:48:37, can we ask Tim Apple for the split back? $AAPL, 
AAPLTree, 3, 2020-10-29 21:48:32, Tim also mentions "once in a decade" 5G opportunity. $AAPL, 
deltaStrikejj, 8, 2020-10-29 21:48:32, $AAPL such a turd. Price action has been bad since iPhone event. Under 107 could get ugly with that open gap from l… https://t.co/dvmA3wyQ1l, 
ricky_workout, 0, 2020-10-29 21:48:31, RT @LiveSquawk: $AAPL | Apple Q4 20 Earnings Results:- EPS: $0.73 (Estimate: $0.70)- Revenue: $64.7B (Estimate: $63.47B)- China Revenue…, 
pjl001, 1, 2020-10-29 21:48:30, $AAPL - Weak iPhone sales drive Apple shares lower after FQ4 beats; Services Macs hit new records… https://t.co/9JRHnnnUPR, 
psk2329, 11, 2020-10-29 21:48:23, Apple CEO attributes China sales plunge to iPhone 12 delay; Apple One services bundle launches tomorrow $AAPL, 
ClockworkAlerts, 0, 2020-10-29 21:48:22, #NASDAQ | #Apple Inc. $AAPL Last trading @$108.98 down -$2.36 / -2.11% per share today maintain shorts..., 
pnani456, 0, 2020-10-29 21:48:14, RT @MarketCurrents: $AAPL - Apple CEO attributes China sales plunge to iPhone 12 delay; Apple One services bundle launches tomorrow https:/…, 
AAPLTree, 0, 2020-10-29 21:48:10, Nice try on Services margins question. Um...just check out $MSFT $GOOG and the gang. $AAPL, 
riwasumo, 0, 2020-10-29 21:48:06, Like I said before $AAPL pass it’s pivot already., 
SunAndStormInv, 0, 2020-10-29 21:48:02, $AAPL  Early data says Tim Cook show "We are off to a great start."  Investors should be impressed by this upgrade cycle is the message., 
aimenabdullah, 0, 2020-10-29 21:48:01, RT @charliebilello: Apple revenue was up 1% over the past year. Its stock is up 92% in the past year. $AAPLData via @ycharts https://t.co…, 
FOREXMA54700371, 0, 2020-10-29 21:47:54, $GOOGL $DSA $KODK $DOW $GNUS $IDEX $boxl $BABA $TSLA $TAOP $JFK $CEMI $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB… https://t.co/buLxytq3ET, 
SunDevilAZ99, 2, 2020-10-29 21:47:41, Selling Covered calls is the best bet in this kind of uncertainty market $AAPL $AMZN, 
AshlArMarketing, 0, 2020-10-29 21:47:31, RT @JohnStCapital: Between $AAPL $AMZN $FB $GOOGL &amp; $MSFT they generated $265.7B in 3Q revenue &amp; $52.0B in 3Q NI; annualized at $1.06T / $2…, 
Smallstax, 1, 2020-10-29 21:47:26, $aapl sub $100? https://t.co/iVNYefz9I0, 
FOREXMA54700371, 0, 2020-10-29 21:47:22, $AAPL $ACN $ANET $ANTM $AVGO $BABA $BRK.B $CMI $COST $DHR $DIA $EL $FDX $GS $HD $HUM $IDXX $INTU $IVV $IVW $IWF… https://t.co/dGLlS1EJyV, 
